id	name	language	english name	srgb_R	srgb_G	srgb_B	cielab_L	cielab_a	cielab_b
70701	南瓜橙色	Chinese	pumpkin orange	200	86	30	51	43	52
71101	紫褐色	Chinese	purple brown	130	140	98	56	-11	21
71201	紫灰色	Chinese	purple grey	97	81	100	37	10	-9
71401	紫红色	Chinese	purple red	146	52	90	37	43	-1
71501	浅紫色	Chinese	purpleish	209	179	211	76	16	-12
72001	紫灰色	Chinese	purpley grey	97	81	100	37	10	-8
72201	紫色	Chinese	purplish	212	177	228	77	22	-21
72401	紫褐色	Chinese	purplish brown	129	140	98	56	-12	21
72501	紫灰色	Chinese	purplish grey	96	81	100	37	10	-9
72601	紫粉红	Chinese	purplish pink	225	176	198	77	21	-5
72701	紫红色	Chinese	purplish red	110	22	60	24	41	-1
73101	油灰色	Chinese	putty	14	113	101	42	-29	-1
73201	赛车绿	Chinese	racing green	27	45	40	17	-9	1
73401	覆盆子色	Chinese	raspberry	84	18	27	17	30	12
73501	生赭色	Chinese	raw sienna	91	87	69	37	-2	11
73701	特浅蓝色	Chinese	really light blue	210	183	167	76	7	12
73801	红色	Chinese	red	172	33	24	38	54	41
73901	红褐色	Chinese	red brown	90	41	40	23	22	11
74001	橙红色	Chinese	red orange	215	103	82	57	42	32
74201	红紫色	Chinese	red purple	98	32	58	24	32	0
74301	红紫色	Chinese	red violet	98	33	58	24	32	-1
74501	带红色	Chinese	reddish	168	38	41	38	52	31
74601	红褐色	Chinese	reddish brown	90	41	39	23	22	12
74701	微红的灰色	Chinese	reddish grey	125	117	117	50	3	1
74801	橘红色	Chinese	reddish orange	217	101	63	57	43	42
74901	微红的粉红色	Chinese	reddish pink	210	131	138	63	32	9
75001	紫红色	Chinese	reddish purple	166	97	136	50	33	-9
75101	红棕色	Chinese	reddy brown	145	88	71	43	22	19
75301	艳紫	Chinese	rich purple	125	67	105	37	31	-11
75401	浅蓝绿色	Chinese	robin egg blue	177	215	210	83	-13	-2
75601	绿蓝色	Chinese	robin's egg blue	58	113	103	44	-21	0
75701	罗莎	Chinese	rosa	169	127	100	57	12	21
75801	玫瑰色	Chinese	rose	175	121	134	57	23	2
75901	玫瑰粉红色	Chinese	rose pink	246	191	205	83	22	1
76001	玫瑰红	Chinese	rose red	165	39	56	37	52	22
76101	粉玫瑰色	Chinese	rosy pink	212	157	170	70	22	1
76201	胭脂红	Chinese	rouge	173	68	71	43	43	21
76601	红宝石	Chinese	ruby	116	18	30	24	42	20
76901	锈褐色	Chinese	rust brown	129	118	79	50	-2	23
77101	铁锈红	Chinese	rust red	121	48	41	30	31	20
77301	锈红色	Chinese	rusty red	85	18	15	17	31	20
77701	三文鱼色	Chinese	salmon	181	95	67	50	32	32
77801	浅粉色	Chinese	salmon pink	235	177	185	78	22	4
78101	沙黄色	Chinese	sand yellow	199	162	104	69	6	35
78201	砂岩色	Chinese	sandstone	161	207	198	80	-17	-1
78501	沙黄色	Chinese	sandy yellow	200	162	104	69	7	35
78701	蓝宝石	Chinese	sapphire	23	39	87	17	12	-31
78801	猩红色	Chinese	scarlet	115	20	28	24	40	22
78901	海色 	Chinese	sea	74	108	117	43	-9	-9
79001	海蓝色	Chinese	sea blue	171	214	230	83	-11	-12
79301	海泡沫蓝	Chinese	seafoam blue	150	147	159	62	3	-6
79601	海藻绿	Chinese	seaweed green	141	136	110	56	-3	14
79701	红棕色	Chinese	sepia	88	43	37	23	20	13
80101	狗屎棕色	Chinese	shit brown	51	42	13	18	0	20
80701	赭色	Chinese	sienna	79	50	26	24	10	20
80801	银色	Chinese	silver	198	187	181	77	3	4
80901	天空色	Chinese	sky	75	104	137	43	-1	-21
81001	天蓝	Chinese	sky blue	181	231	246	89	-13	-12
81101	石板色	Chinese	slate	174	170	168	70	1	2
81201	石板蓝	Chinese	slate blue	77	86	105	36	2	-12
81301	青绿	Chinese	slate green	163	176	132	70	-12	21
81401	板岩灰色	Chinese	slate grey	62	127	150	50	-14	-19
81901	柔绿色	Chinese	soft green	198	210	188	83	-8	9
82001	柔和的粉红色	Chinese	soft pink	237	198	207	83	15	1
82101	软紫色	Chinese	soft purple	111	75	103	37	20	-10
82301	春天绿	Chinese	spring green	158	202	106	76	-31	43
82601	钢色	Chinese	steel	133	117	106	50	4	8
82701	钢蓝色	Chinese	steel blue	93	121	155	50	-1	-22
82801	钢灰色	Chinese	steel grey	51	56	62	23	0	-4
82901	石头色	Chinese	stone	143	164	135	65	-13	13
83001	暴风雨蓝色	Chinese	stormy blue	154	195	213	77	-10	-13
83201	草莓色	Chinese	strawberry	189	86	102	50	43	11
83501	太阳黄	Chinese	sun yellow	197	169	71	70	-1	53
83801	阳光黄	Chinese	sunny yellow	217	187	87	77	-1	53
83901	阳光黄	Chinese	sunshine yellow	216	187	88	77	-1	53
84001	沼泽色	Chinese	swamp	51	43	14	18	-1	19
84101	沼泽绿	Chinese	swamp green	67	74	36	30	-10	22
84201	黄褐色	Chinese	tan	147	112	78	50	9	24
84301	棕褐色	Chinese	tan brown	94	63	51	30	12	13
84401	棕褐色绿	Chinese	tan green	118	100	67	43	2	21
84501	橘子	Chinese	tangerine	229	131	35	64	32	63
84601	灰褐色	Chinese	taupe	239	247	248	97	-2	-1
84801	绿茶色	Chinese	tea green	245	247	233	97	-3	7
84901	水鸭色	Chinese	teal	19	46	55	17	-7	-9
85101	水鸭绿	Chinese	teal green	28	79	72	30	-19	-1
85401	红陶色	Chinese	terra cotta	186	168	131	69	1	21
85601	红陶色	Chinese	terracotta	187	168	130	70	1	22
85701	半透明蓝色	Chinese	tiffany blue	106	161	192	64	-10	-22
85801	西红柿色	Chinese	tomato	157	48	39	37	45	31
85901	番茄红	Chinese	tomato red	175	68	51	44	43	32
86301	树绿	Chinese	tree green	65	114	45	43	-31	32
86601	绿松石	Chinese	turquoise	66	150	135	57	-29	0
86701	翠蓝	Chinese	turquoise blue	152	175	170	70	-9	0
87001	曙光色	Chinese	twilight	94	104	128	44	2	-14
87101	暮蓝色	Chinese	twilight blue	46	56	73	23	0	-12
87201	丑陋蓝	Chinese	ugly blue	20	29	41	11	0	-9
87301	丑棕色	Chinese	ugly brown	93	65	55	30	11	11
87501	丑粉色	Chinese	ugly pink	137	89	100	43	21	2
87701	丑黄色	Chinese	ugly yellow	245	222	164	89	-1	32
88301	极黑蓝	Chinese	very dark blue	38	42	45	17	-1	-3
88401	极深褐色	Chinese	very dark brown	30	4	4	3	10	4
88501	极深绿色	Chinese	very dark green	29	47	24	17	-13	12
88701	很浅蓝色	Chinese	very light blue	92	124	138	50	-8	-11
88901	很浅绿色	Chinese	very light green	161	176	151	70	-10	11
89001	极浅粉色	Chinese	very light pink	234	199	200	83	12	4
89101	很浅紫色	Chinese	very light purple	138	112	121	50	12	-1
89201	极淡蓝	Chinese	very pale blue	143	176	190	70	-8	-11
89301	极淡绿色	Chinese	very pale green	144	158	130	63	-10	13
90001	紫红色	Chinese	violet red	166	97	136	50	33	-9
90101	蓝綠色	Chinese	viridian	78	147	153	57	-20	-10
90901	暖褐色	Chinese	warm brown	162	128	114	56	11	13
91001	暖灰色	Chinese	warm grey	140	89	40	43	16	36
91101	温粉红色	Chinese	warm pink	210	157	172	70	22	0
91301	褪绿色	Chinese	washed out green	102	125	97	50	-14	12
91401	水蓝色	Chinese	water blue	168	215	226	83	-13	-11
91501	西瓜色	Chinese	watermelon	224	92	102	57	52	21
91701	小麦色	Chinese	wheat	181	122	99	57	21	22
91801	白色	Chinese	white	229	226	224	90	1	1
91901	微软蓝	Chinese	windows blue	44	56	68	23	-2	-9
92001	酒色	Chinese	wine	126	72	54	37	21	21
92101	酒红色	Chinese	wine red	59	14	21	11	22	7
92301	紫藤色 	Chinese	wisteria	145	130	153	56	10	-11
92401	黄色	Chinese	yellow	237	204	79	83	-2	64
92801	橙黄色	Chinese	yellow orange	235	179	89	76	11	53
93101	淡黄色	Chinese	yellowish	253	247	204	97	-5	21
93201	黄褐色 	Chinese	yellowish brown	135	94	52	44	12	30
93301	黄绿色	Chinese	yellowish green	214	212	125	83	-12	43
93401	黄橙色	Chinese	yellowish orange	164	79	30	44	32	43
202	adobe	English	adobe	249	168	27	75	20	75
302	algae	English	algae	81	90	50	37	-11	22
502	almost black	English	almost black	48	40	39	17	3	2
602	amber	English	amber	184	97	25	51	31	52
702	amethyst	English	amethyst	112	74	105	37	22	-12
902	apple green	English	apple green	120	145	58	57	-23	42
1002	apricot	English	apricot	241	197	166	83	11	22
1102	aqua	English	aqua	107	183	189	70	-22	-11
1202	aqua blue	English	aqua blue	186	232	241	89	-13	-9
1302	aqua green	English	aqua green	119	183	171	70	-23	0
1402	aqua marine	English	aqua marine	147	219	225	83	-21	-10
1502	aquamarine	English	aquamarine	163	217	228	83	-15	-11
1602	army green	English	army green	70	73	49	30	-5	14
1702	asparagus	English	asparagus	118	123	63	50	-11	32
1802	aubergine	English	aubergine	65	30	53	17	20	-8
2002	avocado	English	avocado	88	89	32	37	-9	32
2102	avocado green	English	avocado green	117	123	62	50	-12	32
2302	azure	English	azure	79	166	192	64	-18	-21
2402	baby blue	English	baby blue	154	196	214	77	-10	-14
2502	baby green	English	baby green	212	230	203	89	-11	11
2602	baby pink	English	baby pink	228	175	192	77	22	-1
2802	baby poop	English	baby poop	129	96	83	44	12	12
3102	baby purple	English	baby purple	208	181	209	77	15	-10
3402	banana	English	banana	203	168	46	70	1	63
3502	banana yellow	English	banana yellow	236	203	80	82	-2	64
3802	barney	English	barney	141	55	104	37	42	-11
4002	battleship grey	English	battleship grey	83	86	92	37	0	-4
4202	berry	English	berry	101	32	42	23	32	11
4402	black	English	black	31	4	0	3	10	6
4502	bland	English	bland	95	64	38	30	11	21
4602	blood	English	blood	150	17	14	32	51	39
4702	blood orange	English	blood orange	214	102	81	56	42	32
4802	blood red	English	blood red	118	15	15	24	43	30
5102	blue green	English	blue green	53	130	136	50	-22	-10
5202	blue grey	English	blue grey	54	73	89	30	-3	-12
5602	blueberry	English	blueberry	34	42	60	17	2	-13
5702	bluegreen	English	bluegreen	57	130	135	50	-21	-10
5802	bluegrey	English	bluegrey	77	86	103	37	0	-11
5902	bluey green	English	bluey green	58	113	105	44	-20	-1
6002	bluey grey	English	bluey grey	103	102	103	43	0	0
6102	bluey purple	English	bluey purple	57	47	104	23	21	-32
6202	bluish	English	bluish	129	155	192	63	0	-22
6302	bluish green	English	bluish green	102	143	138	56	-15	-2
6402	bluish grey	English	bluish grey	116	119	118	50	-1	0
6702	blush	English	blush	225	179	167	77	15	12
6802	blush pink	English	blush pink	201	163	154	70	13	10
7102	bordeaux	English	bordeaux	73	27	33	17	22	7
7302	bottle green	English	bottle green	29	63	38	24	-19	11
7402	brick	English	brick	162	128	114	57	11	13
7502	brick orange	English	brick orange	202	112	63	56	31	42
7602	brick red	English	brick red	59	15	13	11	22	12
7702	bright aqua	English	bright aqua	132	178	188	70	-13	-10
7902	bright cyan	English	bright cyan	71	166	190	64	-20	-21
8202	bright light blue	English	bright light blue	184	232	246	89	-12	-12
8802	bright olive	English	bright olive	120	122	63	50	-10	32
8902	bright orange	English	bright orange	219	101	40	57	43	54
9002	bright pink	English	bright pink	219	123	171	64	43	-9
9202	bright red	English	bright red	187	53	53	43	53	32
9402	bright sky blue	English	bright sky blue	119	160	175	63	-10	-13
9602	bright turquoise	English	bright turquoise	107	183	188	70	-22	-10
10002	british racing green	English	british racing green	53	75	71	30	-10	0
10102	bronze	English	bronze	92	65	36	30	8	22
10202	brown	English	brown	119	68	44	35	19	24
10302	brown green	English	brown green	97	86	50	37	-1	22
10402	brown grey	English	brown grey	98	83	68	36	4	11
10502	brown orange	English	brown orange	130	72	36	37	22	31
10702	brown yellow	English	brown yellow	218	186	108	77	1	44
10802	brownish	English	brownish	146	111	83	50	10	21
10902	brownish green	English	brownish green	97	86	49	37	-1	23
11002	brownish grey	English	brownish grey	117	73	66	36	18	12
11102	brownish orange	English	brownish orange	162	80	31	43	31	42
11202	brownish pink	English	brownish pink	196	140	137	63	21	10
11302	brownish purple	English	brownish purple	90	63	71	30	13	0
11402	brownish red	English	brownish red	57	17	12	11	20	13
11502	brownish yellow	English	brownish yellow	217	187	109	77	1	43
11602	browny green	English	browny green	62	56	37	24	-1	13
11702	browny orange	English	browny orange	188	120	81	57	23	32
11802	bruise	English	bruise	88	44	41	24	20	11
11902	bubble gum pink	English	bubble gum pink	244	189	205	82	22	0
12002	bubblegum	English	bubblegum	229	174	189	77	22	0
12102	bubblegum pink	English	bubblegum pink	209	132	156	64	33	0
12302	burgundy	English	burgundy	101	32	42	24	32	10
12402	burnt orange	English	burnt orange	180	94	61	50	32	34
12502	burnt red	English	burnt red	103	31	28	24	32	20
12602	burnt siena	English	burnt siena	160	79	49	43	31	33
12702	burnt sienna	English	burnt sienna	159	79	48	43	31	33
12802	burnt umber	English	burnt umber	65	35	25	17	13	12
12902	burnt yellow	English	burnt yellow	214	162	72	70	10	53
13102	butter	English	butter	223	206	147	83	-3	32
13202	butter yellow	English	butter yellow	206	189	128	77	-3	33
13302	butterscotch	English	butterscotch	193	144	75	63	11	43
13402	cadet blue	English	cadet blue	79	106	121	43	-6	-11
13502	camel	English	camel	153	111	75	50	13	26
13602	camo	English	camo	73	70	66	30	0	3
13702	camo green	English	camo green	70	74	56	31	-5	10
13802	camouflage green	English	camouflage green	70	72	57	30	-4	9
13902	canary	English	canary	215	187	87	77	-2	53
14002	canary yellow	English	canary yellow	179	152	52	64	-1	54
14202	caramel	English	caramel	191	145	96	63	12	33
14302	carmine	English	carmine	154	51	55	37	43	21
14402	carnation	English	carnation	215	130	138	64	33	10
14502	carnation pink	English	carnation pink	229	173	188	76	23	1
14602	carolina blue	English	carolina blue	107	140	177	57	-2	-23
14702	celadon	English	celadon	184	211	187	82	-14	9
14802	celery	English	celery	151	158	112	63	-10	23
14902	cement	English	cement	165	150	133	63	3	11
15002	cerise	English	cerise	132	35	58	30	43	10
15102	cerulean	English	cerulean	52	123	190	50	1	-42
15202	cerulean blue	English	cerulean blue	38	86	155	37	9	-42
15302	charcoal	English	charcoal	0	78	128	30	-8	-37
15402	charcoal grey	English	charcoal grey	55	73	86	30	-4	-10
15602	cherry	English	cherry	123	48	24	30	31	31
15802	chestnut	English	chestnut	60	36	26	17	10	12
15902	chocolate	English	chocolate	75	30	15	18	20	20
16002	chocolate brown	English	chocolate brown	63	35	24	17	12	13
16102	cinnamon	English	cinnamon	164	104	64	50	20	32
16202	claret	English	claret	101	33	41	24	31	11
16302	clay	English	clay	234	147	133	70	31	21
16402	clay brown	English	clay brown	77	54	28	25	7	20
16502	clear blue	English	clear blue	94	139	190	57	0	-32
16602	cloudy blue	English	cloudy blue	144	173	207	70	-2	-21
16702	cobalt	English	cobalt	36	49	121	24	21	-43
16802	cobalt blue	English	cobalt blue	55	64	139	30	20	-43
16902	cocoa	English	cocoa	95	62	53	30	13	11
17002	coffee	English	coffee	75	51	35	24	9	14
17102	cool blue	English	cool blue	123	178	207	70	-10	-21
17202	cool green	English	cool green	146	159	115	63	-12	21
17302	cool grey	English	cool grey	125	122	92	51	-4	17
17402	copper	English	copper	110	56	37	30	22	23
17502	coral	English	coral	214	102	84	57	43	31
17602	coral pink	English	coral pink	232	148	152	70	32	11
17802	cornflower blue	English	cornflower blue	148	171	211	70	1	-23
17902	cranberry	English	cranberry	120	47	56	30	33	11
18102	creme	English	creme	255	218	204	91	13	13
18202	crimson	English	crimson	115	15	26	24	42	22
18402	cyan	English	cyan	165	236	243	89	-20	-10
18502	dandelion	English	dandelion	221	211	103	83	-10	54
18602	dark	English	dark	9	12	18	3	0	-3
18702	dark aqua	English	dark aqua	63	130	134	50	-20	-9
18802	dark aquamarine	English	dark aquamarine	154	196	210	77	-11	-11
18902	dark beige	English	dark beige	158	132	103	57	5	20
19002	dark blue	English	dark blue	4	21	85	11	22	-40
19102	dark blue green	English	dark blue green	34	58	89	24	2	-22
19202	dark blue grey	English	dark blue grey	63	71	88	30	1	-11
19302	dark brown	English	dark brown	69	51	38	23	6	11
19402	dark coral	English	dark coral	174	68	53	43	42	31
19502	dark cream	English	dark cream	243	192	166	82	15	20
19602	dark cyan	English	dark cyan	54	130	135	50	-22	-9
19702	dark forest green	English	dark forest green	23	30	31	11	-3	-1
19802	dark fuchsia	English	dark fuchsia	165	69	103	43	43	0
19902	dark gold	English	dark gold	183	150	76	64	4	43
20002	dark grass green	English	dark grass green	63	94	49	37	-21	22
20102	dark green	English	dark green	28	63	40	24	-19	11
20202	dark green blue	English	dark green blue	36	73	118	30	3	-30
20302	dark grey	English	dark grey	68	54	11	23	1	28
20402	dark grey blue	English	dark grey blue	47	58	68	24	-2	-8
20502	dark hot pink	English	dark hot pink	147	53	87	37	43	1
20602	dark indigo	English	dark indigo	36	41	65	17	5	-16
20702	dark khaki	English	dark khaki	226	145	128	68	29	22
20802	dark lavender	English	dark lavender	138	107	154	50	21	-21
20902	dark lilac	English	dark lilac	89	60	102	30	21	-20
21002	dark lime	English	dark lime	165	177	111	70	-15	33
21102	dark lime green	English	dark lime green	172	198	128	76	-21	32
21202	dark magenta	English	dark magenta	55	15	31	11	22	-1
21302	dark maroon	English	dark maroon	75	26	33	17	24	7
21402	dark mauve	English	dark mauve	103	59	66	31	20	4
21502	dark mint	English	dark mint	147	200	184	77	-20	2
21602	dark mint green	English	dark mint green	121	163	135	63	-20	10
21702	dark mustard	English	dark mustard	194	144	56	63	10	52
21802	dark navy	English	dark navy	30	27	45	11	7	-12
21902	dark navy blue	English	dark navy blue	37	38	63	16	7	-16
22002	dark olive	English	dark olive	61	56	35	23	-1	13
22102	dark olive green	English	dark olive green	39	44	18	17	-7	16
22202	dark orange	English	dark orange	165	78	32	44	33	42
22302	dark pastel green	English	dark pastel green	113	164	133	63	-24	11
22402	dark peach	English	dark peach	245	190	183	82	18	11
22502	dark periwinkle	English	dark periwinkle	84	83	123	37	10	-23
22602	dark pink	English	dark pink	185	87	121	50	43	0
22702	dark plum	English	dark plum	58	36	44	17	12	-1
22802	dark purple	English	dark purple	48	16	45	10	21	-12
22902	dark red	English	dark red	88	17	18	18	32	19
23102	dark royal blue	English	dark royal blue	33	39	74	17	9	-23
23202	dark sage	English	dark sage	77	71	54	30	-1	11
23302	dark salmon	English	dark salmon	216	131	117	63	31	22
23402	dark sand	English	dark sand	71	52	47	24	8	6
23502	dark sea green	English	dark sea green	90	107	87	43	-11	9
23602	dark seafoam	English	dark seafoam	126	160	153	63	-13	0
23702	dark seafoam green	English	dark seafoam green	129	160	152	63	-13	1
23802	dark sky blue	English	dark sky blue	47	85	153	37	10	-41
23902	dark slate blue	English	dark slate blue	67	70	88	30	3	-11
24002	dark tan	English	dark tan	143	111	97	49	11	12
24102	dark taupe	English	dark taupe	162	95	100	48	28	9
24202	dark teal	English	dark teal	26	61	71	24	-9	-10
24302	dark turquoise	English	dark turquoise	17	63	73	24	-11	-11
24402	dark violet	English	dark violet	89	59	103	30	22	-21
24502	dark yellow	English	dark yellow	233	178	64	76	9	63
24702	darkblue	English	darkblue	49	69	122	30	10	-33
24802	darkgreen	English	darkgreen	8	36	20	12	-15	8
24902	darkish blue	English	darkish blue	51	72	103	30	1	-21
25002	darkish green	English	darkish green	60	75	55	30	-11	10
25102	darkish pink	English	darkish pink	227	175	188	76	21	0
25202	darkish purple	English	darkish purple	53	35	56	17	13	-10
25402	deep aqua	English	deep aqua	121	182	175	70	-21	-3
25502	deep blue	English	deep blue	24	34	102	17	21	-41
25602	deep brown	English	deep brown	59	35	27	17	10	10
25702	deep green	English	deep green	67	91	69	36	-14	10
25802	deep lavender	English	deep lavender	123	91	137	43	22	-21
25902	deep lilac	English	deep lilac	119	95	125	44	15	-13
26002	deep magenta	English	deep magenta	98	32	57	23	32	0
26102	deep orange	English	deep orange	146	63	20	37	33	41
26202	deep pink	English	deep pink	226	148	172	70	32	0
26302	deep purple	English	deep purple	48	16	44	10	21	-11
26402	deep red	English	deep red	118	16	17	25	42	29
26502	deep rose	English	deep rose	156	80	89	43	32	9
26602	deep sea blue	English	deep sea blue	53	71	102	30	2	-20
26802	deep teal	English	deep teal	23	62	69	24	-11	-9
26902	deep turquoise	English	deep turquoise	16	62	72	24	-12	-11
27002	deep violet	English	deep violet	73	44	85	23	22	-20
27102	denim	English	denim	66	88	120	37	1	-21
27202	denim blue	English	denim blue	83	103	137	43	1	-21
27302	desert	English	desert	173	149	112	63	3	23
27502	dirt	English	dirt	64	54	38	23	1	12
27602	dirt brown	English	dirt brown	93	65	38	30	9	21
27702	dirty blue	English	dirty blue	68	89	104	37	-3	-11
27802	dirty green	English	dirty green	64	95	52	37	-21	21
28002	dirty pink	English	dirty pink	177	123	120	57	21	10
28102	dirty purple	English	dirty purple	55	35	55	17	13	-9
28302	dodger blue	English	dodger blue	45	89	137	37	1	-31
28402	drab	English	drab	88	88	67	37	-4	12
28502	drab green	English	drab green	66	74	54	30	-7	11
28602	dried blood	English	dried blood	107	56	55	30	22	11
28702	duck egg blue	English	duck egg blue	155	176	171	70	-8	0
28802	dull blue	English	dull blue	126	156	192	63	-2	-22
28902	dull brown	English	dull brown	49	40	25	17	2	12
29002	dull green	English	dull green	95	107	67	43	-12	21
29102	dull orange	English	dull orange	180	96	63	50	31	34
29202	dull pink	English	dull pink	183	121	103	57	22	20
29302	dull purple	English	dull purple	138	112	122	50	12	-1
29402	dull red	English	dull red	107	58	53	31	21	13
29502	dull teal	English	dull teal	40	77	86	31	-11	-9
29602	dull yellow	English	dull yellow	137	118	62	50	0	33
29702	dusk	English	dusk	18	9	15	3	4	-2
29802	dusk blue	English	dusk blue	53	72	104	30	2	-21
29902	dusky blue	English	dusky blue	82	103	134	43	0	-20
30002	dusky pink	English	dusky pink	194	140	137	63	20	10
30102	dusky purple	English	dusky purple	71	50	73	24	14	-11
